step,model,entropy,expected_J,optimality_gap,regret,stability_tv,infeasible_mass,expected_x_cost,expected_y_flexibility
122,Greedy ML-only,3.5828895044242146,0.00468173397898351,0.00468173397898351,0.0075756217059387175,0.004872201299984689,1.2279446866946277e-11,0.004493999463325639,0.6640006492379749
123,Greedy ML-only,3.570604020841654,0.004614623659809976,0.004614623659809976,0.007505937731305345,0.004815179491248984,1.0210555753917502e-11,0.004402788159612434,0.6643549263803171
124,Greedy ML-only,3.5584660662362673,0.004548977658227021,0.004548977658227021,0.007437438125854096,0.004758525274719304,8.490107443349546e-12,0.004313817761537035,0.6647047649035152
125,Greedy ML-only,3.5464730524953736,0.004484753082993522,0.004484753082993522,0.007370093734829267,0.00470224857550905,7.059441081059988e-12,0.004227018114322424,0.6650502475333524
126,Greedy ML-only,3.534622459246826,0.004421908666579719,0.004421908666579719,0.007303876353031092,0.004653286043233372,5.869767120301308e-12,0.004142321854839268,0.6653914549609373
127,Greedy ML-only,3.5229118314469003,0.004360404689193041,0.004360404689193041,0.00723875868577853,0.0046046202879888925,4.88050698980656e-12,0.004059664275883633,0.6657284659043858
128,Greedy ML-only,3.5113387770713302,0.004300202907018164,0.004300202907018164,0.007174714311836157,0.004556207046474218,4.0579118822032745e-12,0.00397898319819382,0.6660613571683042
129,Greedy ML-only,3.499900964904551,0.004241266484402726,0.004241266484402726,0.007111717648187231,0.004508055313666124,3.373913765866366e-12,0.0039002188497039,0.6663902037011671
130,Greedy ML-only,3.4885961224224338,0.004183559929739285,0.004183559929739285,0.007049743916543269,0.0044601735744841334,2.805169597918716e-12,0.0038233137515677794,0.6667150786506646
131,Greedy ML-only,3.477422033764094,0.004127049034811918,0.004127049034811918,0.006988769111488143,0.004412569823288285,2.3322662693582433e-12,0.0037482126105212983,0.6670360534171145
132,Greedy ML-only,3.4663765377885194,0.004071700817392072,0.004071700817392072,0.0069287699701615635,0.0043652515826688955,1.9390592667532282e-12,0.003674862217180508,0.6673531977049973
133,Greedy ML-only,3.455457526212018,0.004017483466883381,0.004017483466883381,0.006869723943393336,0.004318415911479755,1.6121225730455631e-12,0.0036032113499028153,0.6676665795727091
134,Greedy ML-only,3.444662941822685,0.003964366292829052,0.003964366292829052,0.006811609168205692,0.00427196753279421,1.3402911062688979e-12,0.0035332106838638576,0.6679762654805844
135,Greedy ML-only,3.433990776768273,0.003912319676108198,0.003912319676108198,0.006754404441606521,0.004225818784800979,1.1142801372281337e-12,0.0034648127050271797,0.6682823203372704
136,Greedy ML-only,3.423439070914043,0.0038613150226594166,0.0038613150226594166,0.006698089195601338,0.004179975535706313,9.263687417776938e-13,0.0033979716287060972,0.6685848075445089
137,Greedy ML-only,3.4130059102673402,0.0038113247195808064,0.0038113247195808064,0.006642643473356585,0.004134443267489614,7.701365188225914e-13,0.003332643322437812,0.6688837890403915
138,Greedy ML-only,3.4026894254658147,0.0037623220934657644,0.0037623220934657644,0.006588047906451173,0.004089227090879278,6.402446152450219e-13,0.003268785232908901,0.6691793253411489
139,Greedy ML-only,3.392487790326349,0.0037142813708432917,0.0037142813708432917,0.006534283693157196,0.004044331759796021,5.322536049668264e-13,0.0032063563166889555,0.6694714755815264
140,Greedy ML-only,3.3823992204519158,0.003667177640600229,0.003667177640600229,0.006481332577694494,0.0039997616852846555,4.4247202234276285e-13,0.0031453169745454877,0.6697602975538044
141,Greedy ML-only,3.3724219718937265,0.003620986818270877,0.003620986818270877,0.006429176830407218,0.003955520948952176,3.6783039252510387e-13,0.003085628989128363,0.6700458477455149
142,Greedy ML-only,3.3625543398661466,0.003575685612086922,0.003575685612086922,0.006377799228813711,0.003911613315930535,3.0577646870211134e-13,0.0030272554658259993,0.6703281813759014
143,Greedy ML-only,3.3527946575120198,0.0035312514906875327,0.0035312514906875327,0.00632718303948409,0.0038680422473821954,2.541881076137323e-13,0.0029701607766086167,0.6706073524311736
144,Greedy ML-only,3.3431412947161014,0.0034876626523958993,0.0034876626523958993,0.0062773120007026005,0.0038248109125636164,2.1130081497131144e-13,0.0029143105066858255,0.6708834136986004
145,Greedy ML-only,3.333592656964492,0.003444897995974475,0.003444897995974475,0.006228170305874499,0.0037819222004644255,1.7564749172821241e-13,0.0028596714038170764,0.6711564167994856
146,Greedy ML-only,3.3241471842479875,0.0034029370927767,0.0034029370927767,0.006179742587639528,0.0037393787310353575,1.4600832751830394e-13,0.002806211330123836,0.671426412221067
147,Greedy ML-only,3.314803350007421,0.0033617601602182173,0.0033617601602182173,0.006132013902656373,0.003701827640211913,1.2136913310598556e-13,0.0027538992162620527,0.6716934493473843
148,Greedy ML-only,3.305559660119142,0.0033213480364952756,0.0033213480364952756,0.00608496971702451,0.0036655364504633286,1.0088669111244418e-13,0.0027027050178223926,0.6719575764891452
149,Greedy ML-only,3.296414651918886,0.0032816821564826066,0.0032816821564826066,0.006038595892311887,0.0036294911336056217,8.385994336436735e-14,0.0026525996738341173,0.6722188409126361
150,Greedy ML-only,3.2873668932623343,0.0032427445287471404,0.0032427445287471404,0.005992878672158611,0.0035936944104090415,6.970603207908661e-14,0.002603555067256212,0.6724772888677062
151,Greedy ML-only,3.2784149816208084,0.003204517713617822,0.003204517713617822,0.005947804669428598,0.00355814879673558,5.794037751463783e-14,0.002555543987346594,0.6727329656148625
152,Greedy ML-only,3.269557543210562,0.003166984802255436,0.003166984802255436,0.00590336085388266,0.003522856611211569,4.8160112299154595e-14,0.002508540093807002,0.6729859154515072
153,Greedy ML-only,3.260793232154225,0.003130129396669671,0.003130129396669671,0.0058595345403480515,0.0034878199826445994,4.0030307090800164e-14,0.002462517882607361,0.6732361817373469
154,Greedy ML-only,3.2521207296730514,0.0030939355906338304,0.0030939355906338304,0.005816313377360863,0.0034530408571964337,3.327251740011686e-14,0.0024174526533993694,0.6734838069190082
155,Greedy ML-only,3.2435387433086453,0.0030583879514505504,0.0030583879514505504,0.005773685336258947,0.0034185210053168996,2.7655260569885825e-14,0.0023733204784344214,0.673728832553884
156,Greedy ML-only,3.2350460061729134,0.0030234715025245678,0.0030234715025245678,0.00573163870070427,0.003384262028448594,2.2986097747586012e-14,0.0023300981729061023,0.6739712993332388
157,Greedy ML-only,3.226641276225084,0.002989171706701221,0.002989171706701221,0.005690162056614806,0.003350589737842205,1.9105050443597226e-14,0.0022877632666422664,0.6742112471046025
158,Greedy ML-only,3.2183233355746435,0.002955474450331717,0.002955474450331717,0.005649244282487031,0.0033171912116894565,1.587912680883665e-14,0.0022462939770761066,0.674448714893473
159,Greedy ML-only,3.210090989809109,0.0029223660280284524,0.0029223660280284524,0.005608874540091227,0.003284051399865777,1.3197770639464104e-14,0.0022056691834298025,0.6746837409243587
160,Greedy ML-only,3.201943067345628,0.002889833128075777,0.002889833128075777,0.005569042265522625,0.0032511713521745774,1.0969077613720743e-14,0.0021658684020482094,0.6749163626411764
161,Greedy ML-only,3.1938784188054132,0.002857862818463561,0.002857862818463561,0.005529737160592412,0.0032185519802380423,9.116649459979429e-15,0.002126871762823661,0.6751466167270347
162,Greedy ML-only,3.1858959164100757,0.0028264425335127533,0.0028264425335127533,0.005490949184543357,0.0031861940629146148,7.576978538274388e-15,0.0020886599866563734,0.6753745391234188
163,Greedy ML-only,3.1779944533989792,0.002795560061063866,0.002795560061063866,0.005452668546075734,0.0031540982515368718,6.297273432375456e-15,0.0020512143638981135,0.6756001650488003
164,Greedy ML-only,3.170172943466748,0.0027652035302009035,0.0027652035302009035,0.005414885695669774,0.003122265074976628,5.233651213400025e-15,0.002014516733729757,0.6758235290166915
165,Greedy ML-only,3.1624303202201265,0.0027353613994848176,0.0027353613994848176,0.0053775913181917856,0.0030906949445420203,4.349634562630443e-15,0.0019785494644261725,0.6760446648531635
166,Greedy ML-only,3.1547655366534255,0.0027060224456719596,0.0027060224456719596,0.005340776325771551,0.003059388158712531,3.614902357812053e-15,0.0019432954344644577,0.6762636057138454
167,Greedy ML-only,3.1471775646417783,0.002677175752894344,0.002677175752894344,0.005304431850939353,0.003028344907716845,3.0042509890406612e-15,0.001908738014434038,0.676480384100422
168,Greedy ML-only,3.1396653944515474,0.002648810702279813,0.002648810702279813,0.005268549240011492,0.002997565277958728,2.4967308729023996e-15,0.0018748610497094065,0.6766950318766517
169,Greedy ML-only,3.132228034267171,0.0026209169619913373,0.0026209169619913373,0.005233120046713765,0.0029670492562957067,2.074928622558326e-15,0.0018416488438484616,0.6769075802839137
170,Greedy ML-only,3.1248645097338197,0.0025934844776658466,0.0025934844776658466,0.005198136026032823,0.0029367967341758458,1.7243703113558574e-15,0.0018090861426814221,0.6771180599563056
171,Greedy ML-only,3.117573863515241,0.002566503463233962,0.002566503463233962,0.005163589128285888,0.002906807511635514,1.4330254082742987e-15,0.0017771581190572058,0.6773265009353037
172,Greedy ML-only,3.1103551548661987,0.002539964392103049,0.002539964392103049,0.005129471493399724,0.0028770813011651437,1.1908944064295058e-15,0.001745850358215939,0.6775329326840042
173,Greedy ML-only,3.1032074592189596,0.0025138579886868928,0.0025138579886868928,0.005095775445390207,0.002847617731445024,9.896660285272851e-16,0.001715148843757963,0.6777373841009537
174,Greedy ML-only,3.096129867783256,0.002488175220266164,0.002488175220266164,0.00506249348703425,0.0028184163509552343,8.224322733253659e-16,0.0016850399441812572,0.6779398835335867
175,Greedy ML-only,3.0891214871592476,0.0024629072891647103,0.0024629072891647103,0.005029618294726252,0.0027894766314666693,6.834515461343329e-16,0.001655510399960731,0.6781404587912843
176,Greedy ML-only,3.082181438962951,0.0024380456252274005,0.0024380456252274005,0.0049971427135115576,0.0027639774256886084,5.679517617614908e-16,0.0016265473111441876,0.6783391371580602
177,Greedy ML-only,3.0753088594636937,0.0024135818785860704,0.0024135818785860704,0.0049650597522898285,0.0027396973777797885,4.719666762939674e-16,0.0015981381254411176,0.6785359454048934
178,Greedy ML-only,3.0685028992331147,0.0023895079127007075,0.0023895079127007075,0.004933362579181494,0.002715609660031918,3.9219984147442346e-16,0.00157027062678171,0.6787309098017144
179,Greedy ML-only,3.061762722805304,0.0023658157976637504,0.0023658157976637504,0.004902044517050825,0.002691714169732154,3.259115210154007e-16,0.0015429329243246354,0.6789240561290575
180,Greedy ML-only,3.0550875083476408,0.0023424978037559197,0.0023424978037559197,0.004871099039179422,0.002668010744415186,2.7082469434857234e-16,0.0015161134418932686,0.6791154096893924
181,Greedy ML-only,3.048476447341951,0.0023195463952425987,0.0023195463952425987,0.004840519765084212,0.002644499164298245,2.250469268888988e-16,0.001489800907821045,0.6793049953181389
182,Greedy ML-only,3.0419287442755927,0.002296954224400352,0.002296954224400352,0.004810300456474298,0.002621179154638453,1.8700542925819602e-16,0.0014639843451876389,0.6794928373943826
183,Greedy ML-only,3.0354436163421084,0.002274714125763633,0.002274714125763633,0.004780435013341329,0.0025980503880143183,1.5539307963923247e-16,0.0014386530624285734,0.6796789598512967
184,Greedy ML-only,3.0290202931510906,0.002252819110582259,0.002252819110582259,0.004750917470178169,0.002575112486533865,1.291235589700316e-16,0.0014137966443017408,0.6798633861862781
185,Greedy ML-only,3.0226580164469308,0.0022312623614806643,0.0022312623614806643,0.00472174199232098,0.002552365023971514,1.0729406088449074e-16,0.0013894049431951393,0.6800461394708112
186,Greedy ML-only,3.016356039836124,0.0022100372273104168,0.0022100372273104168,0.004692902872410045,0.002529807527836758,8.91542978404177e-17,0.0013654680707609194,0.6802272423600644
187,Greedy ML-only,3.0101136285228205,0.002189137218187823,0.002189137218187823,0.0046643945269647736,0.002507439481374898,7.408074062993025e-17,0.0013419763898615564,0.6804067171022287
188,Greedy ML-only,3.0039300590523363,0.002168556000708915,0.002168556000708915,0.004636211493068645,0.0024852603255036887,6.155520782316166e-17,0.001318920506814667,0.6805845855476061
189,Greedy ML-only,2.997804619062318,0.0021482873933344293,0.0021482873933344293,0.004608348425159941,0.002463269460687066,5.114707079290561e-17,0.0012962912639236555,0.6807608691574567
190,Greedy ML-only,2.991736607041324,0.0021283253619377484,0.0021283253619377484,0.004580800091924328,0.002441688484169151,4.249846390882319e-17,0.0012740797322819749,0.6809355890126111
191,Greedy ML-only,2.9857253320945145,0.002108664015509117,0.002108664015509117,0.004553561373285563,0.0024204404607378865,3.531199251819788e-17,0.001252277204839401,0.6811087658218542
192,Greedy ML-only,2.979770113716245,0.002089297602009736,0.002089297602009736,0.004526627257490645,0.002399373089982783,2.934051697355712e-17,0.0012308751897192585,0.6812804199300907
193,Greedy ML-only,2.973870281569282,0.002070220504369667,0.002070220504369667,0.004499992838286014,0.0023784856870131756,2.437866215852152e-17,0.0012098654037760721,0.6814505713262942
194,Greedy ML-only,2.968025175270439,0.0020514272366237165,0.0020514272366237165,0.004473653312181453,0.0023577775348862075,2.0255761140136563e-17,0.0011892397663836147,0.6816192396512519
195,Greedy ML-only,2.9622341441823914,0.0020329124401797785,0.0020329124401797785,0.004447603975798529,0.002337247886118179,1.6829990765632667e-17,0.0011689903934437953,0.681786444205105
196,Greedy ML-only,2.9564965472114633,0.002014670880214344,0.002014670880214344,0.0044218402233005445,0.002316895964146375,1.3983497909117856e-17,0.0011491095916072798,0.6819522039546988
197,Greedy ML-only,2.950811752611179,0.001996697442190118,0.001996697442190118,0.004396357543901034,0.002296720964741935,1.1618349059973066e-17,0.0011295898526971634,0.6821165375407371
198,Greedy ML-only,2.945179137791382,0.001978987128490948,0.001978987128490948,0.004371151519448084,0.0022767220573773977,9.653164194235145e-18,0.0011104238483274115,0.6822794632847605
199,Greedy ML-only,2.939598089132728,0.0019615350551694362,0.0019615350551694362,0.004346217822081723,0.0022568983865475646,8.020319351102143e-18,0.0010916044247081742,0.682440999195941
200,Greedy ML-only,2.93406800180638,0.001944336448802857,0.001944336448802857,0.0043215522119618485,0.0022372490730476215,6.663621853647733e-18,0.0010731245976304397,0.6826011629777066
201,Greedy ML-only,2.928588279598708,0.001927386643453169,0.001927386643453169,0.004297150535064206,0.0022177732152080273,5.536378334874565e-18,0.001054977547622833,0.6827599720341978
202,Greedy ML-only,2.92315833474085,0.0019106810777270954,0.0019106810777270954,0.00427300872104205,0.002198469890087962,4.599789213485289e-18,0.0010371566152736918,0.6829174434765615
203,Greedy ML-only,2.9177775877429464,0.0018942152919324607,0.0018942152919324607,0.004249122781151217,0.0021793381546297086,3.821614470482892e-18,0.0010196552967118764,0.6830735941290856
204,Greedy ML-only,2.9124454672329176,0.0018779849253270722,0.0018779849253270722,0.004225488806236407,0.0021603770467725847,3.175064892200566e-18,0.0010024672392400383,0.6832284405351821
205,Greedy ML-only,2.907161409799607,0.0018619857134566675,0.0018619857134566675,0.004202102964776593,0.002141585586530749,2.6378806870298013e-18,0.0009855862371143766,0.6833819989632198
206,Greedy ML-only,2.901924859840161,0.0018462134855785468,0.0018462134855785468,0.004178961500987535,0.0021229627770338834,2.191565817480796e-18,0.0009690062274651656,0.6835342854122145
207,Greedy ML-only,2.896735269411509,0.0018306641621676752,0.0018306641621676752,0.0041560607329794485,0.0021045076055317383,1.8207517369767593e-18,0.0009527212863525864,0.6836853156173753
208,Greedy ML-only,2.8915920980857885,0.0018153337525021827,0.0018153337525021827,0.0041333970509679725,0.0020862190443653545,1.5126686654073115e-18,0.000936725624952645,0.6838351050555169
209,Greedy ML-only,2.8864948128096155,0.0018002183523253082,0.0018002183523253082,0.004110966915536661,0.002068096051904969,1.256706231434653e-18,0.0009210135858681858,0.683983668950341
210,Greedy ML-only,2.8814428877670437,0.0017853141415809571,0.0017853141415809571,0.004088766855949223,0.0020501375734537867,1.0440483796080114e-18,0.0009055796395602122,0.684131022277583
211,Greedy ML-only,2.8764358042461184,0.0017706173822201856,0.0017706173822201856,0.004066793468509934,0.002032342542123506,8.673699918495316e-19,0.0008904183808949612,0.6842771797700404
212,Greedy ML-only,2.871473050508896,0.001756124416075997,0.001756124416075997,0.004045043414970554,0.0020147098796764636,7.205847933950183e-19,0.0008755245258023439,0.6844221559224758
213,Greedy ML-only,2.866554121664817,0.0017418316628039835,0.0017418316628039835,0.004023513420982246,0.0019972384973402477,5.986358755892612e-19,0.0008608929080415789,0.6845659649964017
214,Greedy ML-only,2.861678519547331,0.0017277356178864206,0.0017277356178864206,0.004002200274591022,0.0019799272965923087,4.973216325429378e-19,0.0008465184760700009,0.6847086210247509
215,Greedy ML-only,2.856845752593666,0.0017138328506975404,0.0017138328506975404,0.003981100824775298,0.001962775169918539,4.131511258370364e-19,0.0008323962900112161,0.6848501378164373
216,Greedy ML-only,2.8520553357276444,0.0017001200026277876,0.0017001200026277876,0.003960211980024178,0.0019457810015433715,3.43223903002121e-19,0.0008185215187189271,0.6849905289608046
217,Greedy ML-only,2.8473067902454456,0.0016865937852649584,0.0016865937852649584,0.003939530706955152,0.0019289436681345984,2.8513013613746365e-19,0.0008048894369328998,0.6851298078319711
218,Greedy ML-only,2.8425996437042254,0.001673250978630214,0.001673250978630214,0.003919054028969952,0.0019122620394831007,2.3686764563751786e-19,0.0007914954225237121,0.6852679875930734
219,Greedy ML-only,2.837933429813505,0.001660088429467023,0.001660088429467023,0.0038987790249473413,0.00189751886674919,1.9677295455358557e-19,0.0007783349538230373,0.6854050812004063
220,Greedy ML-only,2.833307688329233,0.001647103049581188,0.001647103049581188,0.0038787028279716283,0.001883836473720702,1.6346400157795036e-19,0.0007654036070363717,0.6855411014074702
0,Variational flow,7.216017295607653,0.4816846304924374,0.4816846304924374,0.48198367623642363,0.0,0.2960187100519966,0.619388267936283,0.4700509733398945
1,Variational flow,7.216843208614071,0.4810855536447724,0.4810855536447724,0.4805986016477187,0.0032949714763332826,0.29375307383726706,0.6185070583697254,0.4706824024005765
2,Variational flow,7.2176727058139605,0.48048316124356905,0.48048316124356905,0.47921428859766907,0.0032947613914360912,0.2914939691603138,0.6176247044699485,0.4713147234885058
3,Variational flow,7.218499760018193,0.47987768932698865,0.47987768932698865,0.4778309785280473,0.0032947215815177216,0.28924161083205147,0.6167415459210159,0.47194793578945876
4,Variational flow,7.219324451232739,0.47926913174981983,0.47926913174981983,0.47644869095700226,0.00329464027644486,0.2869960690324589,0.6158575909188436,0.47258203848217734
5,Variational flow,7.220146857585509,0.4786574827144211,0.4786574827144211,0.4750674453313198,0.0032945608272617957,0.2847574140025738,0.6149728476388676,0.47321703072384236
6,Variational flow,7.220967055345212,0.47804273676299913,0.47804273676299913,0.47368726100531683,0.0032943875859618244,0.28252571601190435,0.614087324222967,0.47385291165034704
7,Variational flow,7.221785118910509,0.4774248887701613,0.4774248887701613,0.47230815722041286,0.003294194253477327,0.2803010453254373,0.6132010287667651,0.47448968037656664
8,Variational flow,7.222601120781772,0.47680393393575926,0.47680393393575926,0.47093015308542474,0.003293891548486593,0.27808347217033896,0.6123139693073361,0.4751273359966267
9,Variational flow,7.223415131528002,0.4761798677780395,0.4761798677780395,0.46955326755762333,0.0032937682447127586,0.27587306670243383,0.6114261538113419,0.47576587758417077
10,Variational flow,7.224227219760165,0.4755526861271153,0.4755526861271153,0.4681775194245874,0.0032936752510905245,0.2736698989725523,0.6105375901636272,0.4764053041926328
11,Variational flow,7.2250374521191905,0.47492238511876966,0.47492238511876966,0.4668029272868871,0.003293602067787029,0.27147403889282906,0.6096482861562913,0.4770456148555091
12,Variational flow,7.225845893282308,0.4742889611886034,0.4742889611886034,0.46542950954162643,0.0032935117663751247,0.26928555620303707,0.6087582494782592,0.47768680858663787
13,Variational flow,7.226652605986251,0.4736524110665328,0.4736524110665328,0.46405728436686944,0.0032933305503083446,0.26710452043703276,0.6078674877053697,0.47832888438048116
14,Variational flow,7.227457651061467,0.47301273177164865,0.47301273177164865,0.4626862697069726,0.0032931346385787763,0.2649310008893915,0.606976008290995,0.4789718412124131
15,Variational flow,7.2282610874682485,0.4723699206074386,0.4723699206074386,0.4613164832588414,0.0032930199534638837,0.2627650665823028,0.6060838185572067,0.479615678039014
16,Variational flow,7.229062972324422,0.4717239751573792,0.4717239751573792,0.45994794245912707,0.0032928427340496993,0.2606067862327971,0.6051909256865007,0.48026039379836827
17,Variational flow,7.229863360914263,0.4710748932808988,0.4710748932808988,0.45858066447237295,0.003292568058052123,0.25845622822036707,0.604297336714086,0.480905987410369
18,Variational flow,7.230662306669295,0.4704226731097149,0.4704226731097149,0.457214666180123,0.0032923014703759614,0.25631346055504695,0.6034030585207519,0.48155245777702604
19,Variational flow,7.231459861112546,0.4697673130445417,0.4697673130445417,0.4558499641709931,0.0032921431889884572,0.25417855084600827,0.6025080978263112,0.48219980378277894
20,Variational flow,7.232256073758314,0.4691088117521713,0.4691088117521713,0.45448657473170995,0.0032919991815091583,0.25205156627072445,0.601612461183629,0.4828480242948116
21,Variational flow,7.233050991958548,0.46844716816291987,0.46844716816291987,0.4531245138391161,0.0032917779392736355,0.2499325735447574,0.600716154973234,0.4834971181633698
22,Variational flow,7.233844660684017,0.4677823814684403,0.4677823814684403,0.45176379715313586,0.003291604869639468,0.2478216388922108,0.5998191853985149,0.4841470842220788
23,Variational flow,7.234637122222446,0.4671144511198909,0.4671144511198909,0.45040444001069685,0.0032913981871392425,0.24571882801689432,0.598921558481496,0.4847979212882614
24,Variational flow,7.235428415764381,0.46644337682645753,0.46644337682645753,0.44904645742059623,0.0032912425334769646,0.24362420607423702,0.5980232800591929,0.4854496281632517
25,Variational flow,7.236218576826016,0.4657691585542173,0.4657691585542173,0.447689864059299,0.0032908886782378665,0.24153783764398556,0.5971243557805357,0.48610220363270745
26,Variational flow,7.237007636411544,0.4650917965253393,0.4650917965253393,0.4463346742676555,0.0032905246696826066,0.2394597867037186,0.5962247911038587,0.4867556464669156
27,Variational flow,7.237795620501215,0.46441129122907254,0.46441129122907254,0.4449809020730797,0.0032902169686067914,0.23739011663332,0.5953245913099742,0.4874099554426918
28,Variational flow,7.238582546364875,0.4637276433948184,0.4637276433948184,0.4436285611306328,0.003290028570929476,0.23532889011941946,0.594423761465434,0.4880651292916884
29,Variational flow,7.239368419835671,0.46304085400788453,0.46304085400788453,0.4422776647640285,0.003289868430723553,0.2332761691870426,0.593522306442389,0.48872116675079846
30,Variational flow,7.240153250095579,0.4623509246577849,0.4623509246577849,0.4409282267325459,0.0032895822962028367,0.23123201618760827,0.592620231395721,0.48937806721820765
31,Variational flow,7.2409370960435675,0.46165785861218717,0.46165785861218717,0.43958026353759216,0.003289306062963137,0.22919649709109352,0.5917175433446897,0.4900358322564217
32,Variational flow,7.241720184325407,0.4609616636635046,0.4609616636635046,0.43823380037474635,0.00328900204939473,0.22716969014103638,0.5908142554299933,0.4906944681495236
33,Variational flow,7.2425030480380075,0.46026235600662124,0.46026235600662124,0.4368888791564862,0.003288724682090718,0.22515169737168095,0.5899103926657601,0.49135398648003764
34,Variational flow,7.24328659321851,0.4595599624709393,0.4595599624709393,0.43554556298566904,0.0032883413126095227,0.2231426497791899,0.5890059948109838,0.4920143993584166
35,Variational flow,7.244071879239369,0.4588545155357886,0.4588545155357886,0.43420392624477344,0.0032878468116316834,0.22114269086504643,0.5881011081355408,0.49267570966164237
36,Variational flow,7.244859665990248,0.45814604097806244,0.45814604097806244,0.43286402906939386,0.0032873769425180825,0.21915193905354727,0.5871957668003336,0.49333790487429935
37,Variational flow,7.245650563921329,0.45743455739484284,0.45743455739484284,0.43152591640183025,0.0032868823398933523,0.21717048633323893,0.5862899921918351,0.4940009624179748
38,Variational flow,7.246444334640532,0.4567200593337546,0.4567200593337546,0.4301895826051158,0.0032864669525123464,0.21519835496325107,0.5853837707566604,0.4946648556924308
39,Variational flow,7.247240428934218,0.45600252944339864,0.45600252944339864,0.42885499576353797,0.0032861157774751607,0.21323553453291055,0.5844770728471966,0.49532956504027364
40,Variational flow,7.248037991004326,0.45528194081293755,0.45528194081293755,0.42752210214661074,0.0032857666744521485,0.21128199151277402,0.583569857315047,0.49599508151700705
41,Variational flow,7.248836104416711,0.4545582654756941,0.4545582654756941,0.42619084382747197,0.003285416954293737,0.20933769283314346,0.5826620834458993,0.49666140615356535
42,Variational flow,7.249634030157601,0.45383148235051085,0.45383148235051085,0.4248611755959005,0.0032851237841184803,0.20740262472972146,0.5817537207254114,0.49732854483153344
43,Variational flow,7.250431147173446,0.45310157615085467,0.45310157615085467,0.4235330632037066,0.003284786345401423,0.20547678954187912,0.5808447468215996,0.49799650560634134
44,Variational flow,7.251227096447931,0.4523685404951222,0.4523685404951222,0.4222064902650383,0.003284430558834179,0.2035602109565544,0.5799351504982437,0.498665294529976
45,Variational flow,7.252021625822524,0.4516323737656054,0.4516323737656054,0.4208814496210578,0.003284184476619963,0.20165292191774298,0.5790249260987212,0.49933491626008264
46,Variational flow,7.252814612780421,0.4508930789139061,0.4508930789139061,0.41955794314671985,0.0032839968703376196,0.19975496453469754,0.5781140729767213,0.5000053734411269
47,Variational flow,7.25360600461216,0.45015066160810324,0.45015066160810324,0.41823597779809685,0.003283775684805715,0.19786638591667421,0.5772025932881384,0.5006766677627931
48,Variational flow,7.254395808630554,0.4494051297897432,0.4494051297897432,0.4169155645926624,0.0032834655319990648,0.1959872371873052,0.5762904915381697,0.501348800649476
49,Variational flow,7.255184100537012,0.448656493761906,0.448656493761906,0.41559671867421755,0.0032832684870230454,0.1941175740469652,0.575377774900909,0.5020217740318796
50,Variational flow,7.255971032735918,0.4479047664574221,0.4479047664574221,0.4142794597745414,0.0032829944450437657,0.19225745778186087,0.5744644537609953,0.5026955905613919
51,Variational flow,7.25675682290856,0.44714996328857975,0.44714996328857975,0.4129638118745369,0.0032826773614163672,0.19040695495555332,0.5735505415684057,0.5033702529960664
52,Variational flow,7.257541750208821,0.4463921018238,0.4463921018238,0.4116498025555566,0.0032823324143137463,0.18856613657254634,0.5726360544241149,0.5040457635482503
53,Variational flow,7.25832616076505,0.44563120220737323,0.44563120220737323,0.4103374639264463,0.003281963251118722,0.18673507865032885,0.5717210113700951,0.5047221227966292
54,Variational flow,7.259110290272582,0.44486728199106784,0.44486728199106784,0.4090268220986918,0.0032816338053583876,0.18491384703895966,0.5708054266662462,0.5053993271653692
55,Variational flow,7.259894372924164,0.4441003590330168,0.4441003590330168,0.40771790316159173,0.00328125508882851,0.1831025058349633,0.5698893140831164,0.506077371154193
56,Variational flow,7.260678645430158,0.4433304499488598,0.4433304499488598,0.40641073006703876,0.0032810853283115364,0.1813011128009968,0.5689726845641194,0.5067562469223786
57,Variational flow,7.261463033219142,0.4425575634974391,0.4425575634974391,0.4051053089211665,0.0032807599732194033,0.17950970087509607,0.5680555368176122,0.5074359446483454
58,Variational flow,7.262247466407779,0.44178170746525447,0.44178170746525447,0.40380164307990163,0.0032803671568929628,0.1777282983373744,0.567137867600187,0.508116455333501
59,Variational flow,7.2630317672338975,0.44100288619516737,0.44100288619516737,0.4024997279571596,0.003279947100809205,0.1759569222471582,0.5662196683773066,0.5087977713269564
60,Variational flow,7.263815682619226,0.44022110175864665,0.44022110175864665,0.40119955333793567,0.0032796259294059042,0.17419558219797285,0.5653009272447873,0.5094798871751515
61,Variational flow,7.264598917889941,0.43943635521489843,0.43943635521489843,0.39990110591744743,0.003279354423940287,0.1724442841248014,0.564381630872022,0.5101628000317521
62,Variational flow,7.265381170158376,0.4386486478631912,0.4386486478631912,0.3986043718716075,0.00327902148493735,0.17070303382948424,0.5634617663083404,0.5108465093499152
63,Variational flow,7.266162166081219,0.4378579825366792,0.4378579825366792,0.3973093395958764,0.00327877133854625,0.16897184046176603,0.5625413227501029,0.511531016454903
64,Variational flow,7.266941703792418,0.43706436487523814,0.43706436487523814,0.39601600247888336,0.003278515001969746,0.16725071952344522,0.5616202930764174,0.512216323347167
65,Variational flow,7.267719637266042,0.43626780314984637,0.43626780314984637,0.39472435858629995,0.0032782063449663763,0.16553969236193858,0.5606986735773232,0.5129024327244751
